Crash ID,Crash Type,Speed Limit,Time,Year,Month,Dayweek,Day of week,Time of day
20165023,Single,60,0:27,2016,10,Saturday,Weekend,Night
20161273,Single,110,7:10,2016,10,Saturday,Weekend,Day
20165121,Multiple,110,11:50,2016,10,Saturday,Weekend,Day
20165138,Multiple,110,11:55,2016,10,Saturday,Weekend,Day
20166030,Single,80,12:30,2016,10,Saturday,Weekend,Day
20161330,Single,110,12:43,2016,10,Saturday,Weekend,Day
20164075,Single,110,16:37,2016,10,Saturday,Weekend,Day
20167037,Single,130,18:30,2016,10,Saturday,Weekend,Night
20164013,Single,50,18:30,2016,10,Saturday,Weekend,Night
20167016,Multiple,100,22:50,2016,10,Saturday,Weekend,Night
20161336,Single,80,23:00,2016,10,Saturday,Weekend,Night
20165122,Single,110,23:30,2016,10,Saturday,Weekend,Night
20165018,Single,110,3:30,2016,10,Sunday,Weekend,Night
20165069,Multiple,110,9:48,2016,10,Sunday,Weekend,Day
20161090,Single,50,11:44,2016,10,Sunday,Weekend,Day
20161227,Single,80,12:35,2016,10,Sunday,Weekend,Day
20161296,Single,50,13:00,2016,10,Sunday,Weekend,Day
20164053,Single,100,15:46,2016,10,Sunday,Weekend,Day
20165167,Single,110,16:12,2016,10,Sunday,Weekend,Day
20168001,Single,60,16:40,2016,10,Sunday,Weekend,Day
20161178,Single,50,17:20,2016,10,Sunday,Weekend,Day
20161188,Single,60,17:30,2016,10,Sunday,Weekend,Day
20165170,Single,70,21:31,2016,10,Sunday,Weekend,Night
20161116,Multiple,80,13:33,2016,10,Thursday,Weekday,Day
20165101,Single,50,15:05,2016,10,Thursday,Weekday,Day
20161352,Single,110,15:09,2016,10,Thursday,Weekday,Day
20161242,Single,100,16:12,2016,10,Thursday,Weekday,Day
20161356,Single,100,16:30,2016,10,Thursday,Weekday,Day
20168003,Single,80,16:40,2016,10,Thursday,Weekday,Day
20165022,Single,50,18:17,2016,10,Thursday,Weekday,Night
20161143,Single,60,19:55,2016,10,Thursday,Weekday,Night
20167012,Single,110,20:30,2016,10,Thursday,Weekday,Night
20164049,Single,40,21:15,2016,10,Thursday,Weekday,Night
20161238,Single,70,7:00,2016,10,Tuesday,Weekday,Day
20164022,Single,110,11:00,2016,10,Tuesday,Weekday,Day
20161277,Single,110,11:30,2016,10,Tuesday,Weekday,Day
20161110,Single,110,14:20,2016,10,Tuesday,Weekday,Day
20161209,Single,100,15:20,2016,10,Tuesday,Weekday,Day
20165071,Single,70,18:35,2016,10,Tuesday,Weekday,Night
20161329,Single,100,19:24,2016,10,Tuesday,Weekday,Night
20165038,Single,80,19:35,2016,10,Tuesday,Weekday,Night
20161081,Single,80,23:00,2016,10,Tuesday,Weekday,Night
20164065,Single,100,6:15,2016,10,Wednesday,Weekday,Day
20165128,Single,80,10:48,2016,10,Wednesday,Weekday,Day
20165086,Single,110,15:19,2016,10,Wednesday,Weekday,Day
20166008,Single,100,15:55,2016,10,Wednesday,Weekday,Day
20161346,Multiple,100,16:30,2016,10,Wednesday,Weekday,Day
20161051,Single,60,17:30,2016,10,Wednesday,Weekday,Day
20165097,Single,70,20:48,2016,10,Wednesday,Weekday,Night
20161153,Single,70,21:50,2016,10,Wednesday,Weekday,Night
20164023,Single,60,22:00,2016,10,Wednesday,Weekday,Night
20161308,Single,100,5:00,2016,9,Friday,Weekday,Night
20161020,Single,50,5:55,2016,9,Friday,Weekday,Night
20161092,Single,50,6:15,2016,9,Friday,Weekday,Day
20168009,Single,70,8:30,2016,9,Friday,Weekday,Day
20164031,Single,110,10:05,2016,9,Friday,Weekday,Day
20161323,Single,60,11:40,2016,9,Friday,Weekday,Day
20161171,Single,60,13:15,2016,9,Friday,Weekday,Day
20164034,Single,80,13:35,2016,9,Friday,Weekday,Day
20161100,Single,100,13:40,2016,9,Friday,Weekday,Day
20161138,Single,100,15:10,2016,9,Friday,Weekday,Day
20165109,Single,60,15:40,2016,9,Friday,Weekday,Day
20161247,Single,50,17:15,2016,9,Friday,Weekday,Day
20161207,Single,80,0:01,2016,9,Monday,Weekend,Night
20165149,Single,80,0:22,2016,9,Monday,Weekend,Night
20168011,Single,100,3:00,2016,9,Monday,Weekend,Night
20161279,Single,110,7:05,2016,9,Monday,Weekday,Day
20161181,Single,100,9:40,2016,9,Monday,Weekday,Day
20161003,Multiple,100,10:30,2016,9,Monday,Weekday,Day
20161014,Single,50,12:40,2016,9,Monday,Weekday,Day
20161170,Single,40,14:46,2016,9,Monday,Weekday,Day
20161173,Single,60,15:00,2016,9,Monday,Weekday,Day
20165053,Single,100,16:35,2016,9,Monday,Weekday,Day
20166016,Single,100,20:09,2016,9,Monday,Weekday,Night
20161292,Single,80,20:20,2016,9,Monday,Weekday,Night
20161230,Single,110,23:00,2016,9,Monday,Weekday,Night
20161026,Single,60,6:00,2016,9,Saturday,Weekend,Day
20161278,Single,80,6:45,2016,9,Saturday,Weekend,Day
20165085,Single,90,8:56,2016,9,Saturday,Weekend,Day
20161215,Single,40,11:38,2016,9,Saturday,Weekend,Day
20161343,Single,80,12:15,2016,9,Saturday,Weekend,Day
20165007,Multiple,70,19:31,2016,9,Saturday,Weekend,Night
20161245,Single,60,21:00,2016,9,Saturday,Weekend,Night
20164035,Single,80,23:45,2016,9,Saturday,Weekend,Night
20161335,Single,90,2:22,2016,9,Sunday,Weekend,Night
20166012,Single,100,10:15,2016,9,Sunday,Weekend,Day
20161198,Single,100,13:15,2016,9,Sunday,Weekend,Day
20166019,Single,100,13:20,2016,9,Sunday,Weekend,Day
20164056,Single,110,15:00,2016,9,Sunday,Weekend,Day
20164060,Single,80,23:05,2016,9,Sunday,Weekend,Night
20161169,Single,90,10:30,2016,9,Thursday,Weekday,Day
20165146,Single,70,15:45,2016,9,Thursday,Weekday,Day
20166025,Multiple,60,21:10,2016,9,Thursday,Weekday,Night
20164063,Single,100,2:00,2016,9,Tuesday,Weekday,Night
20161218,Single,40,10:00,2016,9,Tuesday,Weekday,Day
20161339,Single,60,14:40,2016,9,Tuesday,Weekday,Day
20165165,Single,70,18:47,2016,9,Tuesday,Weekday,Night
20165102,Single,110,20:00,2016,9,Tuesday,Weekday,Night
20161203,Multiple,100,21:08,2016,9,Tuesday,Weekday,Night
20165157,Single,90,22:20,2016,9,Tuesday,Weekday,Night
20161149,Single,80,23:00,2016,9,Tuesday,Weekday,Night
20161302,Single,80,12:20,2016,9,Wednesday,Weekday,Day
20164039,Single,50,14:45,2016,9,Wednesday,Weekday,Day
20165010,Single,100,16:00,2016,9,Wednesday,Weekday,Day
20161112,Single,60,1:20,2016,8,Friday,Weekday,Night
20161056,Single,80,2:00,2016,8,Friday,Weekday,Night
20161291,Single,70,3:20,2016,8,Friday,Weekday,Night
20161029,Single,100,4:00,2016,8,Friday,Weekday,Night
20165024,Single,110,13:45,2016,8,Friday,Weekday,Day
20161338,Single,80,15:40,2016,8,Friday,Weekday,Day
20161300,Single,60,16:10,2016,8,Friday,Weekday,Day
20161219,Single,60,18:15,2016,8,Friday,Weekend,Night
20161061,Single,100,19:00,2016,8,Friday,Weekend,Night
20161031,Single,100,22:40,2016,8,Friday,Weekend,Night
20161206,Single,100,5:00,2016,8,Monday,Weekend,Night
20164041,Single,60,8:10,2016,8,Monday,Weekday,Day
20161057,Single,100,9:20,2016,8,Monday,Weekday,Day
20165067,Single,60,10:09,2016,8,Monday,Weekday,Day
20164054,Single,80,11:14,2016,8,Monday,Weekday,Day
20161328,Single,100,16:30,2016,8,Monday,Weekday,Day
20161028,Single,60,19:05,2016,8,Monday,Weekday,Night
20165133,Single,70,11:55,2016,8,Saturday,Weekend,Day
20161353,Multiple,100,12:45,2016,8,Saturday,Weekend,Day
20167022,Single,130,14:15,2016,8,Saturday,Weekend,Day
20161349,Single,100,18:21,2016,8,Saturday,Weekend,Night
20167024,Multiple,110,19:30,2016,8,Saturday,Weekend,Night
20161246,Single,50,19:40,2016,8,Saturday,Weekend,Night
20161108,Single,100,22:10,2016,8,Saturday,Weekend,Night
20161176,Single,80,1:00,2016,8,Sunday,Weekend,Night
20165050,Single,110,1:37,2016,8,Sunday,Weekend,Night
20161289,Single,60,4:20,2016,8,Sunday,Weekend,Night
20161080,Single,100,5:50,2016,8,Sunday,Weekend,Night
20164047,Single,80,8:35,2016,8,Sunday,Weekend,Day
20161184,Single,100,9:10,2016,8,Sunday,Weekend,Day
20161268,Single,50,11:00,2016,8,Sunday,Weekend,Day
20161314,Single,100,12:00,2016,8,Sunday,Weekend,Day
20161248,Single,110,12:20,2016,8,Sunday,Weekend,Day
20161091,Single,100,12:45,2016,8,Sunday,Weekend,Day
20165095,Single,70,13:54,2016,8,Sunday,Weekend,Day
20165009,Single,100,16:15,2016,8,Sunday,Weekend,Day
20161088,Single,60,18:37,2016,8,Sunday,Weekend,Night
20165103,Multiple,90,19:01,2016,8,Sunday,Weekend,Night
20161234,Single,90,9:45,2016,8,Thursday,Weekday,Day
20161205,Single,50,10:25,2016,8,Thursday,Weekday,Day
20165140,Single,60,11:05,2016,8,Thursday,Weekday,Day
20164066,Single,100,17:00,2016,8,Thursday,Weekday,Day
20167011,Single,80,21:05,2016,8,Thursday,Weekday,Night
20165068,Single,110,23:14,2016,8,Thursday,Weekday,Night
20161317,Single,60,23:50,2016,8,Thursday,Weekday,Night
20164005,Single,110,2:50,2016,8,Tuesday,Weekday,Night
20161225,Single,100,5:20,2016,8,Tuesday,Weekday,Night
20165123,Multiple,110,11:45,2016,8,Tuesday,Weekday,Day
20161052,Single,80,19:00,2016,8,Tuesday,Weekday,Night
20161033,Single,80,6:00,2016,8,Wednesday,Weekday,Day
20161019,Single,60,6:45,2016,8,Wednesday,Weekday,Day
20165028,Single,60,12:09,2016,8,Wednesday,Weekday,Day
20167001,Single,110,14:00,2016,8,Wednesday,Weekday,Day
20161156,Single,80,14:45,2016,8,Wednesday,Weekday,Day
20167033,Single,110,14:50,2016,8,Wednesday,Weekday,Day
20161193,Single,50,15:00,2016,8,Wednesday,Weekday,Day
20164015,Single,80,18:10,2016,8,Wednesday,Weekday,Night
20165099,Single,110,22:41,2016,8,Wednesday,Weekday,Night
20165058,Single,110,22:55,2016,8,Wednesday,Weekday,Night
20161059,Single,80,5:30,2016,7,Friday,Weekday,Night
20161147,Single,70,5:40,2016,7,Friday,Weekday,Night
20161204,Single,100,6:30,2016,7,Friday,Weekday,Day
20164067,Single,90,9:00,2016,7,Friday,Weekday,Day
20165017,Single,110,10:30,2016,7,Friday,Weekday,Day
20164026,Single,110,12:30,2016,7,Friday,Weekday,Day
20165031,Single,80,14:54,2016,7,Friday,Weekday,Day
20161286,Single,80,17:08,2016,7,Friday,Weekday,Day
20166023,Single,50,18:00,2016,7,Friday,Weekend,Night
20165143,Single,60,18:00,2016,7,Friday,Weekend,Night
20165037,Single,50,18:26,2016,7,Friday,Weekend,Night
20161075,Multiple,100,18:55,2016,7,Friday,Weekend,Night
20165106,Single,80,19:08,2016,7,Friday,Weekend,Night
20161216,Single,110,19:35,2016,7,Friday,Weekend,Night
20165150,Single,50,23:00,2016,7,Friday,Weekend,Night
20166001,Single,100,23:30,2016,7,Friday,Weekend,Night
20167025,Single,130,4:00,2016,7,Monday,Weekend,Night
20161152,Single,50,0:30,2016,7,Saturday,Weekend,Night
20161063,Single,100,5:00,2016,7,Saturday,Weekend,Night
20168006,Single,100,5:50,2016,7,Saturday,Weekend,Night
20165073,Single,110,7:48,2016,7,Saturday,Weekend,Day
20161041,Single,100,12:00,2016,7,Saturday,Weekend,Day
20164033,Single,50,12:15,2016,7,Saturday,Weekend,Day
20161109,Single,80,15:15,2016,7,Saturday,Weekend,Day
20161197,Single,40,17:40,2016,7,Saturday,Weekend,Day
20161192,Single,90,17:48,2016,7,Saturday,Weekend,Day
20161130,Single,110,19:45,2016,7,Saturday,Weekend,Night
20165094,Single,110,21:30,2016,7,Saturday,Weekend,Night
20165046,Single,80,21:55,2016,7,Saturday,Weekend,Night
20161131,Single,90,1:45,2016,7,Sunday,Weekend,Night
20164042,Single,100,7:40,2016,7,Sunday,Weekend,Day
20161280,Single,70,9:30,2016,7,Sunday,Weekend,Day
20161350,Single,50,12:50,2016,7,Sunday,Weekend,Day
20165054,Single,110,15:50,2016,7,Sunday,Weekend,Day
20161034,Single,50,16:40,2016,7,Sunday,Weekend,Day
20165152,Single,110,20:00,2016,7,Sunday,Weekend,Night
20161096,Single,50,21:15,2016,7,Sunday,Weekend,Night
20161128,Multiple,100,21:30,2016,7,Sunday,Weekend,Night
20165055,Single,100,22:39,2016,7,Sunday,Weekend,Night
20161275,Single,40,23:00,2016,7,Sunday,Weekend,Night
20161102,Single,80,0:10,2016,7,Thursday,Weekday,Night
20161119,Multiple,50,1:00,2016,7,Thursday,Weekday,Night
20161290,Single,60,6:56,2016,7,Thursday,Weekday,Day
20161162,Single,100,11:25,2016,7,Thursday,Weekday,Day
20165084,Single,50,14:33,2016,7,Thursday,Weekday,Day
20165090,Single,100,15:48,2016,7,Thursday,Weekday,Day
20167028,Single,100,21:30,2016,7,Thursday,Weekday,Night
20167015,Single,110,2:00,2016,7,Tuesday,Weekday,Night
20161307,Single,100,15:00,2016,7,Tuesday,Weekday,Day
20161344,Single,50,16:00,2016,7,Tuesday,Weekday,Day
20165083,Single,110,17:09,2016,7,Tuesday,Weekday,Day
20165144,Single,110,0:35,2016,7,Wednesday,Weekday,Night
20161304,Single,80,2:45,2016,7,Wednesday,Weekday,Night
20165005,Single,110,6:55,2016,7,Wednesday,Weekday,Day
20168005,Single,100,7:20,2016,7,Wednesday,Weekday,Day
20165056,Single,90,21:58,2016,7,Wednesday,Weekday,Night
20161293,Single,100,4:00,2016,6,Friday,Weekday,Night
20161228,Single,50,8:15,2016,6,Friday,Weekday,Day
20161243,Single,90,10:53,2016,6,Friday,Weekday,Day
20161284,Single,70,15:53,2016,6,Friday,Weekday,Day
20161326,Single,50,16:55,2016,6,Friday,Weekday,Day
20164003,Single,110,18:00,2016,6,Friday,Weekend,Night
20165001,Single,60,21:10,2016,6,Friday,Weekend,Night
20161239,Multiple,100,23:55,2016,6,Friday,Weekend,Night
20165029,Single,60,19:14,2016,6,Monday,Weekday,Night
20161039,Single,100,1:00,2016,6,Saturday,Weekend,Night
20161113,Single,70,1:30,2016,6,Saturday,Weekend,Night
20161258,Single,100,11:00,2016,6,Saturday,Weekend,Day
20161185,Single,100,15:10,2016,6,Saturday,Weekend,Day
20161122,Single,60,17:45,2016,6,Saturday,Weekend,Day
20164051,Single,60,18:06,2016,6,Saturday,Weekend,Night
20161007,Single,60,21:00,2016,6,Saturday,Weekend,Night
20161146,Single,60,22:12,2016,6,Saturday,Weekend,Night
20161240,Single,60,2:30,2016,6,Sunday,Weekend,Night
20164012,Single,100,4:10,2016,6,Sunday,Weekend,Night
20161024,Single,100,6:15,2016,6,Sunday,Weekend,Day
20161269,Single,80,8:40,2016,6,Sunday,Weekend,Day
20161157,Single,80,14:28,2016,6,Sunday,Weekend,Day
20164025,Single,50,19:00,2016,6,Sunday,Weekend,Night
20161067,Single,100,20:50,2016,6,Sunday,Weekend,Night
20161095,Single,90,21:43,2016,6,Sunday,Weekend,Night
20165064,Single,110,0:01,2016,6,Thursday,Weekday,Night
20161044,Single,100,2:00,2016,6,Thursday,Weekday,Night
20161137,Single,80,12:45,2016,6,Thursday,Weekday,Day
20165048,Single,80,13:06,2016,6,Thursday,Weekday,Day
20165051,Single,110,15:20,2016,6,Thursday,Weekday,Day
20161101,Single,50,16:05,2016,6,Thursday,Weekday,Day
20165120,Single,50,16:11,2016,6,Thursday,Weekday,Day
20161064,Single,100,17:40,2016,6,Thursday,Weekday,Day
20161172,Single,60,17:40,2016,6,Thursday,Weekday,Day
20167020,Single,70,18:55,2016,6,Thursday,Weekday,Night
20161325,Single,100,21:55,2016,6,Thursday,Weekday,Night
20161005,Single,50,6:20,2016,6,Tuesday,Weekday,Day
20165042,Single,110,8:07,2016,6,Tuesday,Weekday,Day
20164074,Single,80,9:55,2016,6,Tuesday,Weekday,Day
20161148,Single,50,10:20,2016,6,Tuesday,Weekday,Day
20161140,Multiple,100,13:30,2016,6,Tuesday,Weekday,Day
20164014,Single,50,15:40,2016,6,Tuesday,Weekday,Day
20166009,Multiple,100,17:13,2016,6,Tuesday,Weekday,Day
20164007,Single,80,19:15,2016,6,Tuesday,Weekday,Night
20165166,Single,50,5:40,2016,6,Wednesday,Weekday,Night
20161166,Multiple,100,14:25,2016,6,Wednesday,Weekday,Day
20161123,Single,100,14:55,2016,6,Wednesday,Weekday,Day
20161186,Single,50,18:55,2016,6,Wednesday,Weekday,Night
20161217,Single,50,5:15,2016,5,Friday,Weekday,Night
20161265,Single,70,6:23,2016,5,Friday,Weekday,Day
20165061,Single,60,6:53,2016,5,Friday,Weekday,Day
20161155,Single,60,8:45,2016,5,Friday,Weekday,Day
20161210,Single,50,9:00,2016,5,Friday,Weekday,Day
20167019,Multiple,60,18:20,2016,5,Friday,Weekend,Night
20165013,Single,100,19:41,2016,5,Friday,Weekend,Night
20161254,Single,100,22:00,2016,5,Friday,Weekend,Night
20161032,Multiple,100,23:25,2016,5,Friday,Weekend,Night
20161310,Single,80,4:30,2016,5,Monday,Weekend,Night
20161196,Single,80,10:49,2016,5,Monday,Weekday,Day
20161001,Single,110,12:00,2016,5,Monday,Weekday,Day
20166024,Single,60,13:00,2016,5,Monday,Weekday,Day
20164046,Single,70,16:30,2016,5,Monday,Weekday,Day
20161097,Single,50,19:45,2016,5,Monday,Weekday,Night
20164001,Single,100,20:55,2016,5,Monday,Weekday,Night
20164064,Single,110,22:20,2016,5,Monday,Weekday,Night
20161038,Single,90,0:20,2016,5,Saturday,Weekend,Night
20161183,Single,80,9:50,2016,5,Saturday,Weekend,Day
20168007,Single,50,15:15,2016,5,Saturday,Weekend,Day
20165035,Single,110,15:35,2016,5,Saturday,Weekend,Day
20165163,Single,80,17:26,2016,5,Saturday,Weekend,Day
20161319,Single,80,19:56,2016,5,Saturday,Weekend,Night
20161180,Single,60,21:45,2016,5,Saturday,Weekend,Night
20161011,Single,100,21:57,2016,5,Saturday,Weekend,Night
20161224,Single,80,5:50,2016,5,Sunday,Weekend,Night
20161276,Single,110,6:00,2016,5,Sunday,Weekend,Day
20161301,Single,100,12:50,2016,5,Sunday,Weekend,Day
20167039,Single,80,15:06,2016,5,Sunday,Weekend,Day
20161118,Single,90,15:30,2016,5,Sunday,Weekend,Day
20164030,Single,50,15:35,2016,5,Sunday,Weekend,Day
20161021,Single,50,16:00,2016,5,Sunday,Weekend,Day
20167002,Single,110,17:00,2016,5,Sunday,Weekend,Day
20165164,Single,70,17:45,2016,5,Sunday,Weekend,Day
20161318,Single,80,18:20,2016,5,Sunday,Weekend,Night
20165145,Single,50,22:30,2016,5,Sunday,Weekend,Night
20165002,Single,110,5:04,2016,5,Thursday,Weekday,Night
20164050,Single,110,13:49,2016,5,Thursday,Weekday,Day
20165063,Single,110,14:57,2016,5,Thursday,Weekday,Day
20161062,Single,110,16:00,2016,5,Thursday,Weekday,Day
20161060,Single,100,17:30,2016,5,Thursday,Weekday,Day
20161134,Single,50,20:43,2016,5,Thursday,Weekday,Night
20161002,Single,50,21:25,2016,5,Thursday,Weekday,Night
20166003,Single,100,23:22,2016,5,Thursday,Weekday,Night
20161334,Single,100,0:17,2016,5,Tuesday,Weekday,Night
20161065,Single,90,8:43,2016,5,Tuesday,Weekday,Day
20165112,Single,70,8:50,2016,5,Tuesday,Weekday,Day
20161049,Single,50,15:30,2016,5,Tuesday,Weekday,Day
20161299,Single,80,17:40,2016,5,Tuesday,Weekday,Day
20165139,Single,80,22:08,2016,5,Tuesday,Weekday,Night
20164069,Single,50,10:00,2016,5,Wednesday,Weekday,Day
20164072,Single,50,11:20,2016,5,Wednesday,Weekday,Day
20161133,Single,80,11:50,2016,5,Wednesday,Weekday,Day
20168010,Single,40,17:00,2016,5,Wednesday,Weekday,Day
20165100,Multiple,110,19:50,2016,5,Wednesday,Weekday,Night
20161342,Single,70,15:30,2016,4,Friday,Weekday,Day
20165141,Single,50,17:10,2016,4,Friday,Weekday,Day
20161069,Single,100,17:17,2016,4,Friday,Weekday,Day
20165091,Single,110,17:41,2016,4,Friday,Weekday,Day
20164061,Single,50,19:50,2016,4,Friday,Weekend,Night
20161309,Single,100,20:30,2016,4,Friday,Weekend,Night
20166007,Single,80,21:05,2016,4,Friday,Weekend,Night
20161009,Single,100,22:00,2016,4,Friday,Weekend,Night
20161199,Single,70,23:35,2016,4,Friday,Weekend,Night
20166022,Single,80,1:10,2016,4,Monday,Weekend,Night
20161027,Single,60,7:15,2016,4,Monday,Weekday,Day
20161295,Single,100,8:15,2016,4,Monday,Weekday,Day
20161093,Multiple,100,15:29,2016,4,Monday,Weekday,Day
20165047,Single,60,19:01,2016,4,Monday,Weekday,Night
20164076,Single,100,19:40,2016,4,Monday,Weekday,Night
20161016,Single,100,19:45,2016,4,Monday,Weekday,Night
20161341,Single,50,0:40,2016,4,Saturday,Weekend,Night
20161098,Single,80,1:53,2016,4,Saturday,Weekend,Night
20167021,Single,60,2:30,2016,4,Saturday,Weekend,Night
20161331,Single,100,2:30,2016,4,Saturday,Weekend,Night
20161068,Single,100,2:40,2016,4,Saturday,Weekend,Night
20161048,Multiple,110,7:30,2016,4,Saturday,Weekend,Day
20161256,Single,80,8:45,2016,4,Saturday,Weekend,Day
20161263,Single,100,10:26,2016,4,Saturday,Weekend,Day
20161294,Single,60,20:00,2016,4,Saturday,Weekend,Night
20161175,Single,60,4:35,2016,4,Sunday,Weekend,Night
20161315,Single,50,10:00,2016,4,Sunday,Weekend,Day
20161107,Single,100,11:25,2016,4,Sunday,Weekend,Day
20164068,Multiple,110,12:35,2016,4,Sunday,Weekend,Day
20165135,Single,110,12:36,2016,4,Sunday,Weekend,Day
20165129,Multiple,50,12:52,2016,4,Sunday,Weekend,Day
20161187,Single,100,13:55,2016,4,Sunday,Weekend,Day
20161040,Single,80,14:00,2016,4,Sunday,Weekend,Day
20161174,Single,100,14:40,2016,4,Sunday,Weekend,Day
20161333,Single,80,17:00,2016,4,Sunday,Weekend,Day
20161103,Single,60,17:55,2016,4,Sunday,Weekend,Day
20161150,Single,100,0:20,2016,4,Thursday,Weekday,Night
20161139,Single,60,5:20,2016,4,Thursday,Weekday,Night
20166033,Single,100,7:28,2016,4,Thursday,Weekday,Day
20161120,Single,50,9:20,2016,4,Thursday,Weekday,Day
20166031,Single,80,9:30,2016,4,Thursday,Weekday,Day
20166015,Multiple,100,15:14,2016,4,Thursday,Weekday,Day
20161189,Single,60,16:05,2016,4,Thursday,Weekday,Day
20166026,Single,90,16:30,2016,4,Thursday,Weekday,Day
20167030,Single,80,18:25,2016,4,Thursday,Weekday,Night
20161298,Single,50,1:20,2016,4,Tuesday,Weekday,Night
20161006,Single,100,6:18,2016,4,Tuesday,Weekday,Day
20164002,Single,100,9:10,2016,4,Tuesday,Weekday,Day
20161182,Single,110,9:30,2016,4,Tuesday,Weekday,Day
20164032,Single,80,11:30,2016,4,Tuesday,Weekday,Day
20164036,Single,80,12:25,2016,4,Tuesday,Weekday,Day
20167026,Single,110,13:00,2016,4,Tuesday,Weekday,Day
20161332,Single,110,13:45,2016,4,Tuesday,Weekday,Day
20161083,Single,40,14:53,2016,4,Tuesday,Weekday,Day
20161287,Multiple,110,16:40,2016,4,Tuesday,Weekday,Day
20161321,Single,60,16:55,2016,4,Tuesday,Weekday,Day
20161237,Single,50,17:19,2016,4,Tuesday,Weekday,Day
20161073,Single,40,21:20,2016,4,Tuesday,Weekday,Night
20161126,Single,100,6:00,2016,4,Wednesday,Weekday,Day
20167003,Single,100,13:04,2016,4,Wednesday,Weekday,Day
20165006,Single,110,15:56,2016,4,Wednesday,Weekday,Day
20161154,Single,100,16:25,2016,4,Wednesday,Weekday,Day
20164058,Single,110,22:00,2016,4,Wednesday,Weekday,Night
20161260,Single,60,10:30,2016,3,Friday,Weekday,Day
20161327,Single,60,12:00,2016,3,Friday,Weekday,Day
20165021,Single,110,12:30,2016,3,Friday,Weekday,Day
20161337,Single,100,14:30,2016,3,Friday,Weekday,Day
20161127,Single,60,17:00,2016,3,Friday,Weekday,Day
20161313,Single,100,17:45,2016,3,Friday,Weekday,Day
20167004,Single,110,21:00,2016,3,Friday,Weekend,Night
20165116,Single,60,8:00,2016,3,Monday,Weekday,Day
20165142,Single,80,12:10,2016,3,Monday,Weekday,Day
20161348,Single,80,13:00,2016,3,Monday,Weekday,Day
20161274,Single,100,13:20,2016,3,Monday,Weekday,Day
20161220,Single,110,14:30,2016,3,Monday,Weekday,Day
20164055,Single,80,15:20,2016,3,Monday,Weekday,Day
20165161,Single,110,15:30,2016,3,Monday,Weekday,Day
20161345,Single,80,17:34,2016,3,Monday,Weekday,Day
20161306,Single,100,3:15,2016,3,Saturday,Weekend,Night
20167029,Single,130,5:30,2016,3,Saturday,Weekend,Night
20164009,Single,90,6:10,2016,3,Saturday,Weekend,Day
20164019,Single,50,6:30,2016,3,Saturday,Weekend,Day
20161105,Single,80,7:40,2016,3,Saturday,Weekend,Day
20165153,Single,110,10:45,2016,3,Saturday,Weekend,Day
20166010,Single,100,12:25,2016,3,Saturday,Weekend,Day
20165137,Single,110,15:15,2016,3,Saturday,Weekend,Day
20161104,Single,50,16:45,2016,3,Saturday,Weekend,Day
20161078,Single,50,22:45,2016,3,Saturday,Weekend,Night
20164040,Multiple,110,22:50,2016,3,Saturday,Weekend,Night
20165059,Multiple,60,23:50,2016,3,Saturday,Weekend,Night
20161241,Single,80,23:50,2016,3,Saturday,Weekend,Night
20161008,Single,70,1:20,2016,3,Sunday,Weekend,Night
20165020,Single,110,7:15,2016,3,Sunday,Weekend,Day
20161311,Single,100,10:30,2016,3,Sunday,Weekend,Day
20165015,Single,110,11:30,2016,3,Sunday,Weekend,Day
20166018,Single,50,13:37,2016,3,Sunday,Weekend,Day
20166014,Single,110,17:19,2016,3,Sunday,Weekend,Day
20161036,Single,110,17:50,2016,3,Sunday,Weekend,Day
20161165,Single,100,20:35,2016,3,Sunday,Weekend,Night
20165044,Multiple,90,21:00,2016,3,Sunday,Weekend,Night
20161282,Single,100,2:44,2016,3,Thursday,Weekday,Night
20165093,Single,60,6:30,2016,3,Thursday,Weekday,Day
20161201,Single,100,7:30,2016,3,Thursday,Weekday,Day
20164024,Multiple,100,8:15,2016,3,Thursday,Weekday,Day
20161022,Single,100,17:05,2016,3,Thursday,Weekday,Day
20166017,Single,100,18:10,2016,3,Thursday,Weekday,Night
20161259,Single,50,9:28,2016,3,Tuesday,Weekday,Day
20164027,Single,100,10:30,2016,3,Tuesday,Weekday,Day
20161347,Multiple,80,13:00,2016,3,Tuesday,Weekday,Day
20165019,Single,110,13:26,2016,3,Tuesday,Weekday,Day
20165155,Single,60,15:00,2016,3,Tuesday,Weekday,Day
20161030,Single,60,15:40,2016,3,Tuesday,Weekday,Day
20161158,Single,90,16:38,2016,3,Tuesday,Weekday,Day
20161114,Single,50,16:55,2016,3,Tuesday,Weekday,Day
20165075,Single,110,21:07,2016,3,Tuesday,Weekday,Night
20161355,Single,80,22:30,2016,3,Tuesday,Weekday,Night
20161121,Single,50,2:10,2016,3,Wednesday,Weekday,Night
20161012,Single,80,12:00,2016,3,Wednesday,Weekday,Day
20167006,Single,130,13:20,2016,3,Wednesday,Weekday,Day
20161266,Single,100,15:40,2016,3,Wednesday,Weekday,Day
20168002,Single,80,17:00,2016,3,Wednesday,Weekday,Day
20161316,Single,60,20:20,2016,3,Wednesday,Weekday,Night
20165148,Single,110,21:00,2016,3,Wednesday,Weekday,Night
20161281,Single,110,14:55,2016,2,Friday,Weekday,Day
20161045,Single,100,16:50,2016,2,Friday,Weekday,Day
20161200,Single,50,17:34,2016,2,Friday,Weekday,Day
