Vehicle_ID,Bus_Involvement,Heavy_Rigid_Truck,Articulated_Truck,Speed_Limit
7958,No,No,No,50
7959,No,No,No,60
7960,No,No,No,80
7961,No,Yes,Yes,100
7962,No,Yes,No,50
7963,No,No,No,80
7964,No,No,No,100
7965,No,No,No,60
7966,No,No,No,60
7967,No,No,No,80
7968,No,No,No,60
7969,No,Yes,No,50
7970,No,No,No,60
7971,No,No,No,50
7972,No,No,No,60
7973,No,No,No,80
7974,No,No,No,100
7975,No,No,No,60
7976,No,No,No,60
7977,No,No,No,50
7978,No,No,No,100
7979,No,No,No,60
7980,No,No,No,50
7981,No,No,No,100
7982,No,No,No,100
7983,No,No,No,100
7984,No,No,No,100
7985,No,No,No,100
7986,No,No,Yes,40
7987,No,No,Yes,40
7988,No,No,No,110
7989,No,No,Yes,80
7990,No,No,No,50
7991,No,No,Yes,110
7992,No,No,Yes,110
7993,No,No,No,110
7994,No,No,No,60
7995,No,No,No,60
7996,No,Yes,No,80
7997,No,No,Yes,60
7998,No,No,No,50
7999,No,No,No,50
8000,No,No,No,100
8001,No,Yes,No,60
8002,No,No,Yes,50
8003,No,No,Yes,40
8004,No,No,Yes,40
8005,No,No,No,100
8006,No,No,No,60
8007,No,No,No,80
8008,No,No,No,60
8009,No,No,No,110
8010,No,No,Yes,40
8011,No,No,No,100
8012,No,No,No,100
8013,No,No,No,110
8014,No,No,No,110
8015,No,No,No,80
8016,No,No,No,80
8017,No,Yes,No,80
8018,No,No,No,100
8019,Yes,No,No,50
8020,No,No,No,100
8021,Yes,No,Yes,100
8022,Yes,No,Yes,100
8023,Yes,No,Yes,100
8024,Yes,No,No,40
8025,No,No,No,50
8026,No,Yes,Yes,80
8027,No,No,No,100
8028,No,No,No,100
8029,No,No,No,50
8030,No,No,No,60
8031,No,No,No,100
8032,No,No,No,60
8033,No,No,No,70
8034,No,No,No,70
8035,No,No,No,100
8036,No,No,No,80
8037,No,No,Yes,100
8038,No,No,No,100
8039,No,No,No,50
8040,No,No,No,50
8041,No,No,No,110
8042,No,No,No,80
8043,No,No,No,100
8044,No,No,No,80
8045,No,No,Yes,100
8046,No,No,No,80
8047,No,No,No,80
8048,No,No,No,100
8049,No,No,No,80
8050,No,No,No,100
8051,No,Yes,No,50
8052,No,No,No,60
8053,No,No,No,50
8054,No,No,No,80
8055,No,No,No,110
8056,No,No,No,110
8057,No,No,No,60
8058,No,No,Yes,60
8059,No,Yes,No,110
8060,Yes,No,No,60
8061,No,No,Yes,110
8062,No,No,Yes,110
8063,No,No,No,110
8064,No,No,No,60
8065,No,No,No,110
8066,No,No,No,110
8067,No,No,No,5
8068,No,No,No,100
8069,No,No,No,80
8070,No,No,No,50
8071,Yes,No,No,80
8072,Yes,No,No,100
8073,Yes,No,No,100
8074,Yes,No,No,100
8075,No,No,No,60
8076,No,No,No,60
8077,No,No,No,50
8078,No,No,No,50
8079,No,No,No,40
8080,No,No,No,60
8081,No,No,No,60
8082,No,No,No,60
8083,No,No,No,50
8084,No,Yes,No,100
8085,Yes,Yes,No,50
8086,No,No,No,80
8087,No,No,No,100
8088,No,No,No,100
8089,No,No,No,50
8090,No,No,No,80
8091,No,No,No,40
8092,No,No,No,40
8093,No,No,No,60
8094,No,No,No,80
8095,No,No,No,70
8096,No,No,No,50
8097,No,No,No,100
8098,No,No,No,100
8099,Yes,No,No,50
8100,No,Yes,No,110
8101,No,No,No,60
8102,No,No,No,50
8103,No,No,No,100
8104,No,No,No,60
8105,No,No,No,100
8106,No,No,No,80
8107,No,No,No,100
8108,No,No,Yes,100
8109,No,No,Yes,110
8110,No,No,Yes,110
8111,No,No,Yes,110
8112,No,No,No,110
8113,No,Yes,No,100
8114,No,No,No,100
8115,No,No,No,60
8116,No,No,No,60
8117,No,No,No,100
8118,No,No,No,70
8119,No,No,No,60
8120,No,No,No,100
8121,No,No,No,110
8122,No,No,No,80
8123,No,No,No,100
8124,No,No,Yes,110
8125,No,No,Yes,110
8126,No,No,No,100
8127,No,No,No,60
8128,No,No,No,100
8129,No,No,No,100
8130,No,No,No,100
8131,No,No,No,80
8132,No,No,No,80
8133,No,No,No,50
8134,No,No,No,50
8135,No,No,No,80
8136,Yes,No,No,80
8137,No,No,No,100
8138,No,No,No,60
8139,No,No,No,100
8140,No,No,No,60
8141,No,No,No,80
8142,No,No,No,80
8143,No,No,No,60
8144,No,No,No,110
8145,No,No,No,110
8146,No,No,No,100
8147,No,No,No,80
8148,No,No,No,80
8149,No,No,No,100
8150,No,No,No,50
8151,No,No,Yes,100
8152,No,No,No,60
8153,No,No,No,60
8154,No,Yes,No,100
8155,No,No,No,50
8156,No,No,No,60
8157,No,No,No,60
8158,No,Yes,Yes,80
8159,No,Yes,No,100
8160,No,No,No,80
8161,No,No,No,90
8162,No,No,No,40
8163,No,No,No,50
8164,No,No,No,100
8165,No,No,No,80
8166,No,Yes,No,40
8167,No,No,No,50
8168,No,No,No,80
8169,No,No,No,100
8170,No,No,Yes,110
8171,No,No,No,80
8172,No,No,No,80
8173,No,No,No,70
8174,No,No,No,60
8175,No,No,No,50
8176,No,No,No,50
8177,No,No,No,110
8178,No,No,No,90
8179,No,No,No,100
8180,No,No,No,60
8181,No,No,No,70
8182,No,Yes,No,100
8183,No,No,No,80
8184,No,No,No,100
8185,No,No,No,50
8186,No,No,No,70
8187,No,No,No,60
8188,No,No,No,60
8189,No,No,No,50
8190,No,No,No,50
8191,No,No,No,80
8192,No,No,No,100
8193,No,No,No,100
8194,No,No,No,60
8195,No,No,Yes,50
8196,No,Yes,No,100
8197,No,No,No,100
8198,No,No,No,60
8199,No,No,No,80
8200,No,Yes,No,60
8201,No,No,No,70
8202,No,No,No,100
8203,No,No,No,50
8204,No,No,No,90
8205,No,No,No,100
8206,No,No,No,60
8207,No,No,No,60
8208,No,No,No,60
8209,No,No,No,60
8210,No,No,No,100
8211,No,No,No,100
8212,Yes,No,No,100
8213,No,No,No,50
8214,No,No,No,50
8215,No,No,No,80
8216,No,No,No,110
8217,No,No,No,130
8218,No,No,No,80
8219,No,No,No,80
8220,No,No,No,110
8221,No,No,No,100
8222,No,No,No,100
8223,No,No,No,100
8224,No,No,No,60
8225,No,No,No,110
8226,No,No,No,50
8227,No,No,No,50
8228,No,No,No,70
8229,No,No,No,70
8230,Yes,No,No,70
8231,No,No,No,100
8232,No,No,No,80
8233,No,No,No,50
8234,No,No,No,110
8235,No,No,No,110
8236,No,No,No,70
8237,No,No,No,100
8238,No,No,No,60
8239,No,No,No,60
8240,No,No,Yes,80
8241,No,No,No,80
8242,No,No,No,80
8243,No,No,No,100
8244,No,No,No,50
8245,No,No,Yes,80
8246,No,No,No,80
8247,No,No,No,100
8248,No,No,No,60
8249,No,No,No,60
8250,No,No,No,100
8251,No,No,No,80
8252,No,No,No,100
8253,No,No,No,60
8254,No,Yes,No,100
8255,No,No,No,100
8256,No,No,No,80
8257,No,No,No,110
8258,No,No,Yes,100
8259,No,No,No,40
8260,No,No,Yes,90
8261,No,No,Yes,90
8262,No,No,No,60
8263,No,No,No,60
8264,No,Yes,No,110
8265,No,No,No,100
8266,No,No,No,60
8267,No,No,No,60
8268,No,No,No,100
8269,No,No,No,50
8270,No,No,No,80
8271,No,No,No,100
8272,No,No,No,110
8273,No,No,No,110
8274,No,No,No,100
8275,No,Yes,No,60
8276,Yes,No,No,50
8277,No,No,No,100
8278,No,No,No,100
8279,No,No,No,100
8280,No,Yes,No,80
8281,No,No,No,100
8282,No,No,No,50
8283,No,Yes,No,40
8284,No,No,No,100
8285,No,No,No,100
8286,No,No,No,100
8287,No,No,No,100
8288,No,No,No,110
8289,No,No,No,110
8290,No,No,No,100
8291,No,No,No,60
8292,No,No,Yes,100
8293,No,No,Yes,100
8294,No,No,No,100
8295,No,No,Yes,100
8296,Yes,No,No,80
8297,No,No,Yes,100
8298,No,No,No,100
8299,No,No,Yes,80
8300,No,Yes,No,80
8301,No,No,No,110
8302,No,No,No,60
8303,No,No,No,100
8304,No,No,No,100
8305,No,No,No,100
8306,No,No,Yes,60
8307,No,No,No,50
8308,No,No,No,80
8309,No,No,No,100
8310,No,Yes,No,60
8311,No,No,No,100
8312,No,No,No,60
8313,No,No,No,110
8314,No,No,No,100
8315,No,No,No,100
8316,No,No,Yes,100
8317,No,No,No,100
8318,No,No,No,70
8319,No,No,No,50
8320,No,No,No,60
8321,No,No,No,60
8322,No,No,No,110
8323,No,No,No,80
8324,No,No,No,50
8325,No,No,No,100
8326,No,No,No,80
8327,No,No,No,100
8328,No,No,No,100
8329,No,No,No,100
8330,No,No,No,70
8331,No,No,No,70
8332,No,No,No,80
8333,No,No,No,100
8334,No,No,No,80
8335,No,No,No,40
8336,No,No,No,50
8337,No,No,No,110
8338,No,No,No,70
8339,No,No,No,110
8340,No,No,Yes,100
8341,No,No,No,100
8342,Yes,No,No,60
8343,No,No,No,50
8344,No,No,No,100
8345,No,No,Yes,100
8346,No,No,Yes,60
8347,No,No,No,50
8348,No,Yes,No,80
8349,No,No,Yes,80
8350,No,No,No,50
8351,No,No,No,100
8352,No,No,No,110
8353,No,No,No,100
8354,No,No,No,60
8355,No,No,No,60
8356,No,No,No,70
8357,No,No,No,60
8358,No,No,No,110
8359,No,No,No,110
8360,No,No,No,110
8361,No,No,No,50
8362,No,No,No,100
8363,No,No,No,50
8364,No,No,No,110
8365,No,No,No,100
8366,No,No,No,50
8367,No,No,No,50
8368,No,No,No,70
8369,No,No,No,100
8370,No,No,No,100
8371,No,No,No,70
8372,No,No,No,50
8373,No,No,No,60
8374,No,No,No,70
8375,No,No,No,110
8376,No,No,Yes,100
8377,No,No,No,80
8378,No,No,No,40
8379,No,No,Yes,80
8380,No,No,No,60
8381,No,No,No,100
8382,No,No,No,40
8383,No,No,No,110
8384,No,Yes,No,50
8385,No,Yes,No,110
8386,No,No,Yes,110
8387,No,No,No,100
8388,No,Yes,No,80
8389,No,No,No,80
8390,No,No,No,110
8391,No,No,No,80
8392,No,No,No,100
8393,Yes,No,No,50
8394,No,No,No,50
8395,No,No,No,100
8396,No,No,No,70
8397,No,No,No,60
8398,No,No,No,110
8399,No,No,No,60
8400,No,Yes,No,100
8401,No,No,No,50
8402,No,No,No,60
8403,No,No,No,100
8404,No,No,No,100
8405,No,No,No,100
8406,No,No,No,60
8407,No,No,No,60
8408,No,No,Yes,110
8409,No,No,No,110
8410,No,No,No,100
8411,No,No,No,110
8412,No,No,No,110
8413,No,No,No,70
8414,No,No,No,100
8415,No,No,No,100
8416,No,No,No,60
8417,No,No,No,80
8418,No,No,No,60
8419,No,No,No,100
8420,No,No,No,110
8421,No,No,No,60
8422,No,No,No,50
8423,No,Yes,No,100
8424,No,No,No,100
8425,No,No,No,50
8426,No,No,No,100
8427,No,No,No,100
8428,No,No,No,100
8429,No,Yes,No,80
8430,No,No,No,60
8431,No,No,No,60
8432,No,No,No,80
8433,No,No,Yes,80
8434,No,Yes,No,110
8435,No,No,Yes,100
8436,Yes,No,No,80
8437,No,No,No,100
8438,No,No,No,80
8439,No,No,No,40
8440,No,No,No,100
8441,No,No,No,100
8442,No,No,Yes,100
8443,No,No,Yes,80
8444,No,No,No,100
8445,No,No,No,100
8446,No,No,Yes,110
8447,No,Yes,No,110
8448,No,No,No,100
8449,No,No,Yes,90
8450,No,No,No,50
8451,No,No,No,90
8452,No,No,No,90
8453,No,No,No,60
8454,No,No,No,100
8455,No,No,No,100
8456,No,No,No,90
8457,No,No,No,100
8458,No,No,No,80
8459,No,No,No,50
8460,No,No,No,100
8461,No,No,No,100
8462,No,No,No,80
8463,No,No,No,50
8464,No,No,No,100
8465,No,Yes,No,50
8466,No,Yes,No,60
8467,No,No,No,100
8468,No,No,No,60
8469,No,No,No,70
8470,No,No,No,80
8471,No,Yes,No,60
8472,No,Yes,No,80
8473,No,No,No,80
8474,No,No,No,100
8475,No,No,No,100
8476,No,No,No,50
8477,No,No,No,80
8478,No,No,No,70
8479,No,No,No,50
8480,No,No,No,110
8481,No,No,No,60
8482,No,No,No,70
8483,No,No,No,100
8484,No,Yes,No,70
8485,No,No,No,80
8486,No,No,No,100
8487,No,No,No,90
8488,No,No,No,90
8489,No,No,No,60
8490,No,No,No,70
8491,No,No,No,50
8492,No,No,No,100
8493,No,No,No,80
8494,No,No,No,110
8495,No,No,No,110
8496,No,No,No,100
8497,No,No,No,100
8498,No,No,No,100
8499,No,No,No,70
8500,No,No,No,50
8501,No,No,No,100
8502,No,No,No,80
8503,No,No,Yes,60
8504,No,No,No,60
8505,No,No,No,100
8506,No,No,No,100
8507,No,No,No,100
8508,No,No,No,100
8509,Yes,No,No,50
8510,No,No,Yes,100
8511,No,Yes,Yes,100
8512,No,No,No,60
8513,No,Yes,Yes,100
8514,No,Yes,Yes,100
8515,No,No,No,100
8516,No,No,No,70
8517,No,No,Yes,110
8518,No,No,No,100
8519,No,No,No,60
8520,No,No,No,90
8521,No,No,No,80
8522,No,No,No,60
8523,No,No,No,50
8524,No,No,No,130
8525,No,No,No,100
8526,No,No,No,110
8527,Yes,No,Yes,100
8528,No,No,No,60
8529,No,No,No,60
8530,No,No,No,60
8531,No,No,No,110
8532,No,No,No,110
8533,No,No,No,80
8534,No,No,No,100
8535,No,No,No,100
8536,No,No,No,40
8537,No,No,No,100
8538,No,No,No,80
8539,No,No,No,110
8540,No,No,No,130
8541,No,No,No,110
8542,No,No,No,80
8543,No,No,No,110
8544,No,No,No,110
8545,No,No,No,110
8546,No,Yes,No,100
8547,No,No,Yes,110
8548,No,No,Yes,110
8549,No,No,No,110
8550,No,No,No,100
8551,No,No,No,60
8552,No,No,No,60
8553,No,No,Yes,110
8554,No,No,No,100
8555,No,No,No,70
8556,No,No,No,80
8557,No,No,No,100
8558,No,No,No,100
8559,No,No,No,100
8560,No,No,No,70
8561,No,No,No,80
8562,No,No,No,60
8563,No,No,Yes,100
8564,No,No,No,80
8565,No,Yes,Yes,110
8566,No,No,No,110
8567,No,No,No,70
8568,No,No,No,100
8569,No,No,No,80
8570,No,No,No,50
8571,No,No,No,80
8572,No,No,No,110
8573,No,No,Yes,130
8574,No,No,Yes,100
8575,No,No,No,110
8576,No,No,No,50
8577,No,No,No,50
8578,No,No,No,50
8579,No,No,No,80
8580,No,No,No,50
8581,No,No,Yes,100
8582,No,No,No,100
8583,No,No,No,100
8584,No,No,No,60
8585,No,No,No,60
8586,No,No,No,100
8587,No,No,No,100
8588,No,No,No,60
8589,No,No,No,110
8590,No,No,No,90
8591,No,No,No,50
8592,No,No,No,110
8593,No,No,No,80
8594,No,No,No,60
8595,No,No,No,50
8596,No,No,No,100
8597,No,No,No,60
8598,No,Yes,No,100
8599,No,No,No,110
8600,No,No,No,110
8601,No,No,Yes,80
8602,No,No,No,130
8603,No,Yes,No,80
8604,No,No,No,100
8605,No,No,No,40
8606,No,No,No,50
8607,No,No,No,80
8608,No,No,No,50
8609,No,No,No,60
8610,No,No,No,110
8611,No,No,No,50
8612,No,No,No,80
8613,No,No,No,80
8614,No,No,No,80
8615,No,No,No,80
8616,No,No,No,70
8617,No,No,No,110
8618,No,No,No,130
8619,No,No,No,130
8620,No,No,No,50
8621,No,No,No,60
8622,No,No,No,70
8623,No,No,No,110
8624,No,No,No,80
8625,No,No,No,80
8626,No,No,No,60
8627,No,No,Yes,110
8628,No,No,No,100
8629,No,No,No,60
8630,No,No,No,100
8631,No,No,No,110
8632,No,No,No,110
8633,No,No,No,80
8634,No,No,No,80
8635,No,No,No,100
8636,No,No,No,100
8637,No,No,No,90
8638,No,No,No,60
8639,No,No,No,110
8640,No,No,No,100
8641,No,No,No,100
8642,No,No,No,100
8643,No,No,No,100
8644,No,No,No,80
8645,No,No,No,50
8646,No,Yes,No,60
8647,No,No,No,50
8648,No,No,No,100
8649,No,No,Yes,70
8650,No,Yes,No,100
8651,No,No,No,100
8652,Yes,No,No,50
8653,No,No,No,50
8654,No,No,No,80
8655,No,Yes,No,110
8656,No,No,No,110
8657,No,No,No,90
8658,No,No,Yes,110
8659,No,No,Yes,110
8660,No,No,No,80
8661,No,No,No,110
8662,No,No,Yes,10
8663,No,No,No,110
8664,No,No,No,40
8665,No,No,No,100
8666,No,No,No,100
8667,No,No,No,80
8668,No,No,No,50
8669,No,No,No,60
8670,Yes,No,No,60
8671,No,No,No,60
8672,No,No,No,110
8673,No,No,No,110
8674,No,No,No,110
8675,No,No,No,110
8676,No,No,No,110
8677,No,No,No,110
8678,No,No,No,80
8679,No,No,No,110
8680,No,No,No,110
8681,No,No,No,130
8682,No,No,No,50
8683,No,No,Yes,100
8684,No,No,Yes,100
8685,No,No,No,80
8686,No,No,No,110
8687,No,No,No,110
8688,No,No,No,110
8689,No,No,No,110
8690,Yes,No,No,50
8691,No,No,No,80
8692,No,No,No,50
8693,No,No,No,100
8694,No,No,No,110
8695,No,No,No,60
8696,No,No,No,50
8697,No,No,No,60
8698,No,No,No,70
8699,No,Yes,Yes,80
8700,No,Yes,Yes,80
8701,No,No,No,50
8702,No,No,No,110
8703,No,No,No,100
8704,No,No,No,100
8705,No,No,No,80
8706,No,No,No,50
8707,No,No,No,60
8708,No,No,No,110
8709,No,No,No,40
8710,No,No,No,70
8711,No,No,Yes,110
8712,No,No,No,110
8713,No,No,No,110
8714,No,Yes,No,100
8715,No,No,No,70
8716,No,No,No,100
8717,No,No,No,80
8718,No,No,No,80
8719,No,No,No,100
8720,No,No,No,80
8721,No,No,No,110
8722,No,No,No,100
8723,No,No,No,100
8724,No,No,No,100
8725,No,No,No,60
8726,No,No,No,70
8727,No,No,No,70
8728,No,No,No,60
8729,No,No,No,100
8730,No,No,No,50
8731,No,No,No,50
8732,No,No,No,70
8733,No,No,No,110
8734,No,No,No,60
8735,No,No,No,60
8736,No,No,No,80
8737,No,No,No,100
8738,No,No,Yes,100
8739,No,Yes,No,60
8740,No,No,No,50
8741,No,No,No,80
8742,No,No,No,80
8743,No,No,Yes,100
8744,No,No,No,110
8745,No,Yes,No,100
8746,No,Yes,No,100
8747,No,Yes,No,100
8748,No,No,No,50
8749,Yes,No,No,40
8750,No,No,No,60
8751,No,No,No,100
8752,No,No,No,100
8753,No,No,No,80
8754,No,No,Yes,110
8755,No,No,No,60
8756,No,No,Yes,80
8757,No,No,No,90
8758,No,Yes,No,40
8759,No,No,No,80
8760,No,No,No,70
8761,No,No,No,70
8762,No,No,No,60
8763,No,No,No,80
8764,No,No,No,90
8765,No,No,No,100
8766,No,No,No,100
8767,No,No,No,100
8768,No,No,No,110
8769,No,No,No,80
8770,No,No,Yes,90
8771,No,No,No,70
8772,No,No,No,60
8773,No,No,No,60
8774,No,No,No,100
8775,No,No,No,40
8776,Yes,No,No,60
8777,No,No,No,70
8778,No,No,No,110
8779,No,No,No,100
8780,No,No,No,100
8781,No,No,No,90
8782,No,No,No,80
8783,No,Yes,No,80
8784,No,No,No,50
8785,No,No,No,100
8786,No,No,No,60
8787,No,No,No,80
8788,No,Yes,No,70
8789,No,No,No,100
8790,No,No,No,110
8791,No,No,Yes,80
8792,Yes,No,No,60
8793,No,No,No,60
8794,No,No,No,100
8795,No,No,No,100
8796,No,No,No,100
8797,No,No,No,60
8798,No,No,No,100
8799,Yes,No,No,60
8800,No,Yes,No,80
8801,No,No,No,100
8802,No,No,No,60
8803,No,No,No,70
8804,No,No,No,100
8805,No,No,No,100
8806,No,No,No,130
8807,No,No,No,100
8808,No,No,No,110
8809,No,No,No,110
8810,No,No,No,50
8811,No,No,No,100
8812,No,No,No,80
8813,No,No,No,110
8814,Yes,No,No,60
8815,No,No,No,100
8816,No,No,No,80
8817,No,No,No,100
8818,No,No,No,50
8819,No,No,No,100
8820,No,No,No,110
8821,No,No,No,100
8822,No,No,No,70
8823,No,No,No,100
8824,No,No,No,60
8825,No,No,No,90
8826,No,No,No,90
8827,No,No,No,90
8828,No,No,No,90
8829,No,No,No,50
8830,No,No,No,60
8831,No,No,No,100
8832,No,No,No,80
8833,No,No,No,110
8834,No,No,No,60
8835,No,No,No,110
8836,No,No,No,100
8837,No,No,No,110
8838,No,No,No,110
8839,No,No,No,80
8840,No,Yes,No,80
8841,No,No,No,60
8842,No,Yes,No,60
8843,No,No,No,110
8844,No,No,No,80
8845,No,No,No,110
8846,No,No,No,50
8847,No,No,No,80
8848,No,Yes,No,110
8849,No,No,No,110
8850,No,No,No,80
8851,No,No,No,70
8852,No,No,No,100
8853,No,No,Yes,90
8854,No,No,Yes,110
8855,No,No,No,110
8856,No,No,No,80
8857,No,No,No,80
8858,Yes,No,No,50
8859,No,No,No,60
8860,No,No,No,50
8861,No,No,No,100
8862,No,No,No,100
8863,No,No,No,80
8864,No,No,No,110
8865,No,No,No,50
8866,No,No,No,100
8867,No,No,No,130
8868,No,No,No,50
8869,No,No,No,100
8870,No,No,No,100
8871,No,No,No,110
8872,No,No,No,100
8873,No,No,No,50
8874,No,No,No,80
8875,No,No,No,40
8876,No,No,No,90
8877,No,No,No,110
8878,No,No,No,110
8879,No,No,No,80
8880,No,No,No,90
8881,No,No,No,100
8882,No,No,No,70
8883,No,No,No,50
8884,No,No,No,110
8885,No,No,No,50
8886,No,No,No,110
8887,No,No,No,50
8888,No,No,No,100
8889,No,No,No,100
8890,No,No,No,100
8891,No,No,No,40
8892,No,No,No,80
8893,No,No,No,50
8894,No,No,No,50
8895,No,No,No,60
8896,No,No,No,100
8897,No,No,Yes,50
8898,No,No,No,100
8899,No,No,No,100
8900,No,No,No,110
8901,No,No,No,100
8902,No,No,No,50
8903,No,No,No,110
8904,No,No,No,110
8905,No,No,No,80
8906,No,No,No,110
8907,No,No,No,100
8908,No,No,No,90
8909,No,Yes,No,100
8910,No,No,No,50
8911,No,No,No,90
8912,No,No,No,70
8913,Yes,No,No,50
8914,No,No,No,110
8915,No,No,No,60
8916,No,No,No,100
8917,No,No,No,100
8918,No,No,No,60
8919,No,No,No,100
8920,No,No,No,70
8921,No,No,No,100
8922,No,No,No,100
8923,No,No,No,60
8924,No,No,No,60
8925,No,No,No,60
8926,No,No,No,60
8927,No,No,No,60
8928,No,No,No,100
8929,No,No,No,100
8930,No,No,No,80
8931,No,No,No,80
8932,No,No,No,50
8933,No,No,Yes,100
8934,No,No,No,90
8935,No,No,No,110
8936,No,No,No,100
8937,No,No,No,80
8938,No,No,No,80
8939,No,No,No,110
8940,No,No,No,50
8941,No,No,No,50
8942,No,No,No,100
8943,No,No,No,60
8944,No,No,No,70
8945,No,No,Yes,100
8946,No,No,No,50
8947,No,No,No,110
8948,No,No,No,80
8949,No,No,No,50
8950,No,No,Yes,100
8951,No,No,Yes,100
8952,No,No,No,50
8953,No,No,Yes,100
8954,No,No,Yes,100
8955,No,No,Yes,80
8956,No,No,No,50
8957,No,No,No,100
8958,No,No,No,100
8959,No,No,No,100
8960,No,No,No,50
8961,No,No,No,50
8962,No,Yes,No,70
8963,No,No,No,60
8964,No,Yes,No,60
8965,No,No,No,50
8966,No,No,No,60
8967,No,No,No,60
8968,No,No,No,100
8969,No,No,No,100
8970,No,No,No,100
8971,No,No,No,100
8972,No,Yes,No,80
8973,No,No,No,80
8974,No,No,No,110
8975,No,No,No,60
8976,No,Yes,No,70
8977,No,No,No,50
8978,No,No,Yes,100
8979,No,No,No,110
8980,No,No,No,90
8981,No,No,No,80
8982,No,No,No,50
8983,No,No,No,110
8984,No,No,No,80
8985,No,No,No,80
8986,No,No,No,60
8987,No,No,No,100
8988,No,No,No,80
8989,No,No,No,110
8990,No,No,No,100
8991,No,No,No,80
8992,No,No,No,90
8993,No,No,No,50
8994,No,No,No,50
8995,No,No,No,110
8996,No,No,No,70
8997,No,No,No,80
8998,No,No,No,50
8999,No,No,No,110
9000,No,No,Yes,110
9001,No,Yes,No,110
9002,No,No,No,110
9003,No,No,No,100
9004,No,No,No,50
9005,No,No,No,50
9006,No,No,No,100
9007,No,No,No,100
9008,No,Yes,No,90
9009,No,No,No,70
9010,No,No,No,50
9011,No,No,No,80
9012,No,No,No,80
9013,No,No,No,50
9014,No,No,No,50
9015,No,Yes,No,80
9016,No,No,No,40
9017,No,No,No,110
9018,No,No,No,110
9019,No,Yes,No,70
9020,No,No,No,50
9021,No,No,No,100
9022,No,No,No,110
9023,No,No,No,50
9024,No,No,No,100
9025,No,No,No,80
9026,No,No,No,100
9027,No,No,No,70
9028,No,No,No,80
9029,No,No,No,60
9030,No,No,No,100
9031,No,No,No,100
9032,No,No,No,100
9033,Yes,No,No,60
9034,No,No,No,100
9035,No,No,No,100
9036,No,No,No,50
9037,No,No,No,80
9038,No,No,No,60
9039,No,No,No,100
9040,No,No,No,100
9041,No,No,No,110
9042,No,No,No,110
9043,No,No,No,110
9044,No,No,No,80
9045,No,No,Yes,100
9046,No,No,No,60
9047,No,No,No,60
9048,Yes,No,No,50
9049,No,No,No,100
9050,No,Yes,No,110
9051,No,Yes,No,110
9052,No,Yes,No,110
9053,No,Yes,No,110
9054,No,No,No,110
9055,No,No,No,50
9056,No,No,No,50
9057,No,No,No,100
9058,No,No,No,80
9059,No,No,No,100
9060,No,No,No,80
9061,No,No,No,60
9062,No,No,No,100
9063,No,Yes,No,60
9064,No,No,No,100
9065,No,No,No,50
9066,No,No,Yes,80
9067,No,No,Yes,100
9068,No,No,Yes,100
9069,Yes,No,No,60
9070,No,No,No,90
9071,No,No,No,80
9072,No,No,No,50
9073,No,No,Yes,100
9074,No,No,Yes,100
9075,No,No,Yes,110
9076,No,No,No,80
9077,No,No,No,80
9078,No,No,No,110
9079,No,No,No,110
9080,No,No,No,40
9081,No,No,Yes,110
9082,No,No,Yes,110
9083,No,No,No,60
9084,No,No,No,50
9085,No,No,No,40
9086,No,No,No,100
9087,No,No,No,100
9088,No,No,No,110
9089,No,No,No,100
9090,No,No,No,110
9091,No,No,No,60
9092,No,No,No,60
9093,No,Yes,No,110
9094,No,Yes,No,100
9095,No,No,No,60
9096,No,No,No,100
9097,No,No,No,110
9098,No,No,No,60
9099,No,No,No,80
9100,No,Yes,No,80
9101,No,No,No,100
9102,No,Yes,No,110
9103,No,No,No,80
9104,Yes,No,No,110
9105,No,Yes,No,80
9106,No,No,No,100
9107,No,No,No,130
9108,No,No,No,90
9109,No,No,No,50
9110,No,Yes,No,80
9111,No,No,No,110
9112,No,No,No,100
9113,No,No,No,110
9114,No,No,No,50
9115,No,No,No,50
9116,No,No,Yes,110
9117,No,No,Yes,110
9118,No,No,No,60
9119,No,No,No,60
9120,No,No,No,80
9121,No,No,No,60
9122,No,No,No,70
9123,No,No,No,110
9124,No,No,No,100
9125,No,No,No,110
9126,No,No,No,50
9127,No,No,No,110
9128,No,No,No,110
9129,No,No,No,100
9130,No,No,No,90
9131,No,No,No,90
9132,No,No,No,90
9133,No,No,Yes,100
9134,No,No,No,60
9135,No,No,Yes,100
9136,No,No,No,100
9137,No,No,No,100
9138,No,No,No,100
9139,No,No,No,100
9140,No,No,No,50
9141,No,No,Yes,100
9142,No,No,No,80
9143,No,No,No,80
9144,No,No,Yes,110
9145,No,No,No,60
9146,Yes,No,No,60
9147,No,Yes,No,90
9148,No,Yes,No,50
9149,No,No,No,110
9150,No,No,Yes,80
9151,No,Yes,No,50
9152,No,No,No,80
9153,No,No,Yes,130
9154,No,No,No,100
9155,No,No,No,80
9156,No,No,No,60
9157,No,No,Yes,110
9158,No,No,No,110
9159,No,No,No,100
9160,No,No,No,50
9161,No,No,No,100
9162,No,No,No,110
9163,No,No,No,110
9164,No,No,No,50
9165,No,Yes,No,70
9166,No,No,No,50
9167,No,No,No,50
9168,No,No,No,50
9169,No,No,No,100
9170,No,No,No,80
9171,No,No,No,50
9172,No,No,No,80
9173,No,No,No,50
9174,No,No,No,100
9175,No,No,No,110
9176,No,No,No,80
9177,No,No,No,80
9178,No,No,No,100
9179,No,No,No,60
9180,No,No,No,60
